nome,fonte,unidade,tipo_unidade,codigo_estado,estado,codigo_municipio,municipio,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106273,Novo Horizonte do Norte,,,,,,,,,,,,,,,,,1,,27,2693,19094,47568,,75436,104660,333174,349846,612912,208037,177070,77894,110704,313470,143472,279229,148008,246515,179589,327108,171798,198448,359444,241770,310859,809813,405292,641243,950594,1435329,2292230
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106281,Novo São Joaquim,,,,,,,,,,,,,,,,,1,,0,0,0,0,,25204,142502,56211,66833,0,34588,64238,68738,95695,0,1056610,323065,394156,178624,171998,216177,192167,253498,285278,385799,320664,987942,757990,1377975,1906218,2629781,4346049
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106299,Paranaíta,,,,,,,,,,,,,,,,,,,8,0,656,494,,37855,,,200567,115170,360091,300548,252336,,368611,428146,171229,467651,354844,329437,761301,971886,1476604,1196559,1193741,1044429,1131593,1271423,3048886,2976690,4721117,3357308
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106307,Paranatinga,,,,,,,,,,,,,,,,,,,0,522,2482,0,,33191,,,0,0,86976,36192,22765,0,0,0,393800,59177,0,0,324,0,0,114990,1530,0,163121,912129,51612,4018,1496355,2239197
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106315,Novo Santo Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,21565,26220,81159,78846,0,,,0,145072,158721,255305,170737,208730,218955,247112,130040,611244,179944,166792,257156,630843,593034
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106372,Pedra Preta,,,,,,,,,,,,,,,,,0,,10,124,1511,1916,,109570,119484,82550,110019,139875,127814,108692,98191,144325,171846,67529,96222,181761,481556,932222,210272,258218,379598,897322,994857,676381,1152753,2415443,772478,1228827,355370,2432577
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106422,Peixoto de Azevedo,,,,,,,,,,,,,,,,,0,,0,2609,126678,273758,,196947,,,144931,81161,106771,144187,0,63273,1481,224019,160418,137319,430796,237354,187278,218356,86119,159470,310798,80466,456,118973,214008,12100,170000,626198
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106455,Planalto da Serra,,,,,,,,,,,,,,,,,,,,587,4305,0,,19158,35078,0,60688,40665,44043,56458,52512,19474,25755,116097,449456,123954,23969,113857,172138,147118,,166300,5785,2519,170131,538738,270089,353157,659116,702324
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106505,Poconé,,,,,,,,,,,,,,,,,2,,115,1309,0,0,,46831,44908,49373,70101,61348,69733,66360,76996,78558,347000,378171,241446,1178244,590105,,,,580016,,621759,833625,1001813,1960196,3753435,2855853,3769696,2737943
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106653,Pontal do Araguaia,,,,,,,,,,,,,,,,,,,,318,10888,18561,,11808,2,0,,,,98101,9109,34911,43749,33157,30658,28302,29319,28908,47055,209566,92216,32610,253660,216500,79262,516125,332825,66847,1101068,853337
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106703,Ponte Branca,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,6085,6681,2715,1826,0,300,0,0,0,0,0,1341,0,7000,,206603,46684,249322,74,8000,0,618663,544829,723440,1519991,81246
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106752,Pontes e Lacerda,,,,,,,,,,,,,,,,,0,,19,69,10772,3533,,28898,226042,241922,379519,187508,282863,328162,410914,504393,650630,664044,1839895,1034366,1401910,1097931,1413919,1476753,1338298,1808714,1332613,934196,1585309,1551692,1730968,3345688,3467734,2692316
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106778,Porto Alegre do Norte,,,,,,,,,,,,,,,,,1,,43,352,24120,7618,,32515,76227,58859,225840,181145,43636,168,0,396,71789,213844,349630,148543,10484,200648,1706,3763,30,1500194,270926,660515,1272173,1412809,1084261,559362,572941,1258344
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106802,Porto dos Gaúchos,,,,,,,,,,,,,,,,,0,,17,472,12118,31182,,47050,48421,43950,40966,43721,2144,0,5325,808,1718,34297,37280,366806,59102,125020,2915,4961,160,580,179,12831,35830,71683,70343,229771,1314662,2187841
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106828,Porto Esperidião,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,,,25473,19451,23547,34306,0,32549,27239,158007,178795,68839,210653,91507,122206,119618,222482,231454,147797,187855,507636,395576,229042,334787,267258,465142
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5106851,Porto Estrela,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,16764,20663,16884,42289,124956,141142,376017,249018,244852,230782,283637,75494,,606419,173203,166933,195601,304204,309665,297778,613746,761382
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107008,Poxoréu,,,,,,,,,,,,,,,,,0,,6,75,59875,0,,50500,,,12747,92451,0,50,1517,40000,388939,365922,489410,490641,970520,807248,595295,851126,627364,586266,766382,742300,820828,861964,1346188,2433505,2432887,2813005
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107040,Primavera do Leste,,,,,,,,,,,,,,,,,0,,9,502,68149,103085,,45616,278093,302983,295531,455600,550591,1384129,1146466,863681,746892,890437,972893,1462758,924930,3231690,1172293,1268048,2044981,1954271,2243330,2349343,3184075,3322034,3864346,4289604,8160923,14445504
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107065,Querência,,,,,,,,,,,,,,,,,,,,0,11456,23508,,41649,,,21868,35404,31208,45275,77493,93107,148226,111500,628895,546817,872283,649903,808377,633782,1042917,1354144,1328443,2358670,2300242,1211762,984535,766880,2944088,3119381
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107107,São José dos Quatro Marcos,,,,,,,,,,,,,,,,,,,11,274,5502,4237,,45759,,,129681,257384,180178,4945,0,300566,348213,447470,778189,456482,551756,840290,541416,424896,511506,670539,614501,503169,507485,509695,1034503,1070240,1539913,2078631
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107156,Reserva do Cabaçal,,,,,,,,,,,,,,,,,1,,73,0,14656,4416,,81037,119759,73106,43906,42625,36736,82781,227365,164098,60065,56575,56315,72916,50899,60159,46148,120041,376270,163097,178230,104209,141503,194188,483313,111288,320220,675241
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107180,Ribeirão Cascalheira,,,,,,,,,,,,,,,,,0,,0,0,25562,18766,,32228,21450,21774,24138,13667,4140,157118,23820,44539,42320,43487,,222278,105698,94734,110711,,,271852,225040,284583,536897,552243,704216,1157562,1288563,52429
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107198,Ribeirãozinho,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,677748,0,0,23860,54278,59757,96560,97004,134905,582850,23195,384213,38638,1015,202133,261349,636474,263323,516125,332825,378128,414723,551407
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107206,Rio Branco,,,,,,,,,,,,,,,,,0,,1,46,25574,47275,,9028,,202017,83208,179706,59995,49476,0,34240,155552,29618,29664,31107,27757,26178,143724,37616,52911,52283,32011,58701,29981,288447,55593,55641,57098,296392
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107248,Santa Carmem,,,,,,,,,,,,,,,,,,,,0,29680,17927,,0,69469,128496,131339,274,63192,66079,9090,81987,42015,90835,69343,267663,259256,115095,303079,1079093,254934,693342,780619,380356,466998,452478,368877,537916,1290680,714022
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107263,Santo Afonso,,,,,,,,,,,,,,,,,,,,0,0,0,,0,29192,3733,18598,16974,16166,26890,152,34870,1875,22233,499028,187665,243817,0,27973,66104,,366998,69472,136158,326920,240545,624571,492431,2288057,897516
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107297,São José do Povo,,,,,,,,,,,,,,,,,,,,247,7987,24513,,284629,39285,38344,67033,26664,34925,20386,13598,62577,91410,62106,74385,84618,73686,91042,114402,132117,151908,168443,420936,271918,609598,492388,514733,450523,2197550,980260
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107305,São José do Rio Claro,,,,,,,,,,,,,,,,,3,,150,3215,77665,188746,,185884,256217,246402,234638,287063,470634,397831,269007,0,357627,749874,604145,675262,820391,822113,872133,668114,797373,1004571,1227893,1359169,1267218,1891763,1990686,2024579,3241096,1098195
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107354,São José do Xingu,,,,,,,,,,,,,,,,,,,,287,9112,11290,,35502,397554,54342,,176152,,,,,,69987,0,143879,191765,241501,210791,334870,418126,533263,462590,420307,467755,466618,454865,1072855,1970978,1826157
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107404,São Pedro da Cipa,,,,,,,,,,,,,,,,,,,,41,4618,0,,0,0,0,4645,0,942,0,527,0,69983,0,767843,329,3500,7200,2447,7877,89733,179652,100924,114142,346142,249659,168461,222907,365207,524412
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107578,Rondolândia,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5105,0,32328,18606,73338,53900,51250,,363350,571266,251669,270715,107943,198065,268419,176169,592382,624480,705621,623379,1365422,1148386
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107602,Rondonópolis,,,,,,,,,,,,,,,,,11,,233,4413,307547,846367,,1534641,1150703,633664,1060218,839192,1189849,1765512,3808211,1460993,2492473,3668030,6643696,5780111,4265411,4539333,2863898,3172256,6837926,8354862,8327523,10482166,15661079,22194971,19329070,18992836,30780739,25882809
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107701,Rosário Oeste,,,,,,,,,,,,,,,,,0,,0,928,26015,33095,,98571,224001,178961,98425,76401,252564,117252,105846,281088,199291,227163,212715,136525,360335,392525,188184,344739,318732,259037,218159,217505,398216,348343,965618,1509543,1876540,1687899
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107743,Santa Cruz do Xingu,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,24431,60307,84596,134939,295827,113902,124918,300430,446940,726054,398356,526869,455718,361072,363116,958648,433204,307761,512453,723320,1284119
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107750,Salto do Céu,,,,,,,,,,,,,,,,,,,0,50,1810,4000,,14056,135496,115084,11467,118046,16139,19920,19932,2559,6556,6556,27071,33836,5564,23206,43787,135695,122683,219954,562386,584725,1102589,535899,1454045,1241173,1245791,1548510
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107768,Santa Rita do Trivelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22627,180932,179,0,0,12897,675,0,86393,113694,123402,255191,421949,418440,402201,300366,205371,410942,114032,5207543,91108,55220
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107776,Santa Terezinha,,,,,,,,,,,,,,,,,1,,99,958,38768,85717,,51137,,,120028,70995,26170,180692,,,93253,86830,405220,358320,288685,215871,302358,156162,209512,476413,334413,149443,493883,518949,276756,624981,1441374,1086022
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107792,Santo Antônio do Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047,252,300,0,1750,221818,55836,44306,88869,46600,125685,114222,97061,94255,367241,159007,159630,378516,1102486,236443,297278,1149978,2463507
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107800,Santo Antônio de Leverger,,,,,,,,,,,,,,,,,0,,0,0,54793,0,,74212,263131,45175,133350,100683,133433,148616,51953,39703,118442,117863,,,,,,481712,0,0,0,0,0,0,0,447037,549430,726322
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107859,São Félix do Araguaia,,,,,,,,,,,,,,,,,0,,9,546,15619,64036,,58972,56323,52943,56239,106715,285640,79866,109606,31121,,201732,226359,113179,71369,152831,161616,236533,273763,336701,663430,294558,0,435983,1108483,914889,1098238,1771184
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107875,Sapezal,,,,,,,,,,,,,,,,,,,,,,,,2317,0,12875,31222,42299,107759,92925,,23736,119358,247347,162159,806954,123009,1196738,563632,1009360,229225,915261,1170222,823241,1183435,2764451,4663400,3882363,3669794,3834826
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107883,Serra Nova Dourada,,,,,,,,,,,,,,,,,,,,,,,,,,,,17115,86725,86725,0,143826,145045,97931,,0,113666,116996,81412,104756,958259,86494,101633,88757,108232,116829,228251,663204,1020027,639559
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107909,Sinop,,,,,,,,,,,,,,,,,0,,0,459,20636,208419,,263079,323103,408761,486416,461045,579607,38579,974299,880401,951585,1106284,1430140,1905263,4099814,3760100,3391482,2870009,3162659,3854814,5353185,4784018,5909299,6205888,6202354,7802434,20354479,22253596
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107925,Sorriso,,,,,,,,,,,,,,,,,,,0,0,3684,8205,,7001,,,103914,643894,543434,728122,1244944,1120125,1602373,1844529,3404194,3099451,3506849,3065852,5615154,2264855,10515914,4465093,6168317,4836454,6470592,8816501,12030830,12183576,7927587,10051886
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107941,Tabaporã,,,,,,,,,,,,,,,,,,,,415,3942,13570,,34636,24002,11303,20212,37082,885,0,442156,139309,205010,213101,466572,486933,481687,817543,580552,1853589,739176,1137179,1309657,1180891,1679689,1249326,1414866,1911135,3337416,4466894
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5107958,Tangará da Serra,,,,,,,,,,,,,,,,,0,,10,2338,77021,192197,,392452,433244,641791,893159,1004561,1285637,992286,1189695,721352,1014101,1733963,2096854,2489348,2736973,2613131,14399474,1779958,3770715,2926489,1629466,1502425,6901797,10101350,8496642,33466189,6716967,21289718
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5108006,Tapurah,,,,,,,,,,,,,,,,,,,0,0,0,0,,38895,77340,34455,32210,,81420,148334,12000,12000,88167,48175,115221,198321,294507,353886,250464,1089300,271834,194930,275250,317651,514446,1342607,49972,61799,146303,183071
"Despesa por função - gestão ambiental, agricultura e organização agrária",Ministério da Fazenda - STN,R$,Município,51,Mato Grosso,5108055,Terra Nova do Norte,,,,,,,,,,,,,,,,,0,,2,68,7827,0,,128015,128147,17493,99489,155489,7945,174508,33978,69062,363054,192261,513289,297364,743123,735015,580213,1118741,1278348,822115,943938,498269,2803677,938872,2043064,2336387,5236646,4098679
