nome,fonte,unidade,codigo_brasil,brasil,codigo_regiao,regiao,codigo_estado,estado,codigo_mesorregiao,mesorregiao,ano_1974,ano_1975,ano_1976,ano_1977,ano_1978,ano_1979,ano_1980,ano_1981,ano_1982,ano_1983,ano_1984,ano_1985,ano_1986,ano_1987,ano_1988,ano_1989,ano_1990,ano_1991,ano_1992,ano_1993,ano_1994,ano_1995,ano_1996,ano_1997,ano_1998,ano_1999,ano_2000,ano_2001,ano_2002,ano_2003,ano_2004,ano_2005,ano_2006,ano_2007,ano_2008,ano_2009,ano_2010,ano_2011,ano_2012,ano_2013,ano_2014,ano_2015,ano_2016,ano_2017,ano_2018,ano_2019,ano_2020,ano_2021,ano_2022,ano_2023
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,27,Alagoas,2702,Agreste Alagoano,210477,233071,247661,245311,252115,271363,315832,326932,341857,295274,328334,314335,298477,289950,309199,313118,323027,349730,329310,312738,318108,325026,329270,329893,304115,285299,289906,318335,294441,304816,318699,328789,329405,345903,374386,387898,400152,424187,402612,428447,435409,431731,381539,367220,386377,375557,403375,395653,401534,426333
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,25,Paraíba,2503,Agreste Paraibano,373742,421100,441498,474430,491060,505153,472721,478139,486215,459862,479759,503564,513314,507620,525018,554533,569801,568432,593184,399542,446735,452072,464436,469366,357366,307097,337519,333021,332165,339142,346395,379701,383493,397630,416017,421551,428097,455537,404612,407560,411035,406200,416930,419194,420750,426968,439556,439117,425925,436036
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,26,Pernambuco,2603,Agreste Pernambucano,772430,826814,870418,874770,923155,917551,1010409,998211,978095,759698,824644,943512,1013669,1022482,1047415,1087672,1088807,1096356,1067238,726075,748519,723432,1103260,871745,766034,682947,718687,899827,958189,896908,880403,984793,1078799,1171731,1182528,1202856,1269416,1363176,1002528,988263,1060280,1092600,1046936,989967,1005717,1039634,1003835,1184287,1225462,1323924
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,24,Rio Grande do Norte,2403,Agreste Potiguar,192245,189836,192938,196861,201130,194889,236314,220183,202824,148226,160390,170657,239328,243672,242014,255999,238148,243101,248684,162630,176703,190379,248951,254109,222075,197476,214800,224639,241835,257933,278869,298114,315534,292306,271712,301303,267002,258243,203866,194988,206371,202962,185668,186560,201469,221158,236618,232315,255509,268549
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2802,Agreste Sergipano,245161,287220,300319,315760,327258,327873,346993,335256,322875,218592,232585,252835,295220,296035,309254,359631,368477,371965,375688,316890,282510,272022,283310,289240,291929,298200,292259,303850,306950,302556,311915,338263,358282,350838,363756,373835,369291,375616,364319,392941,404300,411010,398370,351307,350253,352808,354049,371378,380576,446858
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3505,Araraquara,338354,375702,394024,394208,378143,364902,384943,389990,364757,356786,356098,364614,358156,378705,337862,340749,331962,334235,329672,348081,327006,318413,309085,321827,322659,333023,334297,335682,333097,318309,318285,320820,254812,233633,224009,220673,218010,218363,209154,204044,185239,191389,212533,204798,198686,198288,195211,199066,205171,202073
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3503,Araçatuba,1334418,1461938,1524822,1502100,1538838,1568576,1489667,1468434,1484047,1363155,1384224,1168154,1280589,1359003,1396623,1395275,1368145,1389426,1439973,1466490,1528597,1581246,1585082,1528108,1536876,1597437,1627022,1657969,1664258,1671713,1598773,1549436,1436171,1233614,1176663,1128118,1157610,1123134,1040974,971442,927734,986523,1064570,1062797,1000366,976460,1004189,1033997,1090062,1017167
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3510,Assis,555309,572671,591533,573742,516524,525808,621962,617485,612450,645034,640995,610439,705686,703578,680812,706416,723542,738076,767602,770283,794510,804455,696048,673292,682974,694830,692520,692463,697130,704578,670790,628309,614582,554337,546224,556678,556676,552075,540368,532586,495369,501693,505091,505989,489728,454496,429922,445412,460949,430888
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3304,Baixadas,61857,90618,100606,104194,108158,117687,114801,111673,127313,132795,161341,121882,153423,165949,169232,172571,185951,142196,146412,152604,177279,171198,159175,162201,160670,158547,178009,168601,170955,173986,179327,193709,187493,178536,185799,191144,193620,189710,188915,231749,221964,191556,196056,194841,211739,196472,200658,200642,208576,199448
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,15,Pará,1501,Baixo Amazonas,348457,263899,267491,270545,286483,294760,451086,482534,535260,599254,658506,502510,617329,651266,685866,591040,502496,539205,570124,633743,656814,691198,568224,583938,611863,681939,749244,765545,822519,923406,1027929,1063334,1086343,1026720,1113499,1134502,1177144,1134552,1237938,1206573,1274215,1253080,1260773,1343141,1350622,1342538,1446579,1519395,1526479,1665083
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3504,Bauru,921554,1030565,1081116,1067447,1039868,1042462,1227218,1194395,1195534,1202285,1236199,1262715,1456394,1376978,1394214,1541025,1502228,1471523,1423978,1428602,1489858,1508687,1479498,1480931,1514621,1561819,1585688,1593139,1682069,1745417,1767809,1688211,1604109,1512492,1348959,1333779,1322582,1253984,1217389,1152861,1111712,1158336,1231599,1245816,1201653,1167001,1147276,1148463,1170888,1086853
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,25,Paraíba,2502,Borborema,196175,218427,229313,247327,250288,250226,209826,209750,207973,159461,179170,215030,256281,246115,245375,249913,211093,215592,218725,129140,123483,146823,233248,243738,133619,123335,132291,137839,143919,158936,168599,173062,174230,178365,184272,191392,195408,216435,144869,153230,166003,170673,166990,161442,165501,171540,183805,193946,194558,199675
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3507,Campinas,571539,536283,539889,548303,540851,549788,511584,503680,540368,515262,525514,527727,524123,540075,550741,510146,508246,496628,502443,509678,512468,509002,494488,496963,498046,495020,496623,491418,519030,519129,532510,499115,515645,501556,488636,460525,494238,505421,548703,580435,549182,586614,630129,635235,645957,603597,608929,618953,648217,615097
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3111,Campo das Vertentes,389899,425272,438739,446533,449749,492132,414957,415734,425157,432065,432474,436272,439434,443004,457338,470491,484961,488146,506352,523005,543234,537481,463460,458882,467566,472996,479444,480181,450691,447297,440681,368830,400740,384102,376232,414498,407448,438028,447193,463383,460929,492983,504094,492237,495288,499863,494599,505289,514732,509216
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,32,Espírito Santo,3203,Central Espírito-santense,247370,298781,313115,319982,318092,304458,260243,251112,242271,231541,228915,258453,230114,214849,220513,227743,222771,224034,237037,250682,257381,254939,264859,275430,284240,265535,245676,234023,244091,254170,249730,258848,263923,259141,251454,277200,287537,288119,289838,292241,296708,284084,286071,268012,278284,276459,281785,297549,295608,299229
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3106,Central Mineira,751852,927622,955320,909901,919560,948212,963211,1022023,1028105,1044136,1019701,963163,1017613,1019636,1018506,1039414,1040487,1055228,1043885,1035331,1029847,1080618,1154191,1132555,1124664,1116010,1129415,1135844,1101024,1135296,1210898,1182520,1231460,1208098,1220395,1161617,1244482,1339360,1328960,1335886,1279727,1265495,1306052,1225107,1212389,1226489,1235793,1270509,1252886,1214970
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,24,Rio Grande do Norte,2402,Central Potiguar,192053,208919,219330,219743,224675,209085,204262,188960,178782,136915,148225,172832,244116,254567,257537,261968,226031,219512,208015,139474,164884,179418,250566,252674,203623,190702,206427,209932,219712,233184,247625,243481,254581,247120,261529,282637,282292,285814,230683,248254,273728,270636,248453,259986,240632,265451,290431,305791,317231,331392
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,13,Amazonas,1303,Centro Amazonense,288885,183056,187945,191993,201543,211594,294504,302959,317651,333946,365350,343327,346364,385314,477104,492275,500356,508576,487439,531093,577500,630684,489883,514589,540294,551524,563195,576891,597814,606823,627019,651200,678348,476826,560104,586585,593544,622963,596712,604985,544877,450928,411188,418025,423433,429563,410229,410208,411623,407377
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,33,Rio de Janeiro,3303,Centro Fluminense,293504,320718,328173,334010,333843,330395,331720,334397,331167,334802,346648,336168,351271,348835,342616,333574,342390,347430,330935,330896,325550,291850,303930,289820,299002,283895,297160,299590,294237,296962,298912,304923,306883,292066,299910,301601,309323,316668,332609,369029,365643,362716,369592,408240,395088,395066,412900,419747,417301,433516
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,52,Goiás,5203,Centro Goiano,2265939,2547427,2748853,2717214,2706836,2798820,2872854,2912307,2953090,3065000,3160360,3179234,2997630,3104380,3163985,3207680,3284920,3299326,3407904,3461388,3471202,3562672,3257228,3345786,3469159,3467630,3609969,3830532,3922002,3844256,3878718,3958100,3930470,3797880,3764270,3858711,3945457,4112040,4254464,4200471,4336386,4364881,4559653,4567688,4594588,4628740,4732779,4861971,4858300,4657431
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2103,Centro Maranhense,364271,392318,395322,409013,430763,452603,684204,700541,732697,739078,790387,758792,804891,860120,908046,953335,973881,1003457,981791,992499,992486,999097,966851,895854,905325,923903,941526,960361,1029925,1210415,1309921,1411354,1448408,1422782,1457120,1483799,1571532,1609299,1681434,1733265,1815284,1793961,1772788,1904840,1983280,2039823,2135432,2195493,2357736,2564809
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2903,Centro Norte Baiano,1198721,1447733,1545540,1545855,1630501,1678627,1698511,1735473,1521551,1618134,1546787,1625159,1683999,1661997,1747695,1856070,1931261,2024282,2087618,1473534,1279074,1213523,1358388,1398824,1287837,1259730,1338215,1420921,1467533,1481979,1508037,1563070,1588362,1671756,1672581,1612291,1707874,1671437,1404179,1358163,1415082,1484150,1483851,1327561,1261889,1318078,1246023,1563222,1711691,1879751
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5002,Centro Norte de Mato Grosso do Sul,1178418,1226522,1276768,1296323,1305878,1355074,1967203,2037015,2128102,2157842,2211381,2800532,3011477,3234170,3375598,3636240,3908563,3986856,4162787,4354706,4550782,4557990,4287515,4337707,4516031,4556349,4665369,4748730,4897955,5402075,5470765,5475528,5068899,4637151,4714158,4732142,4864024,4650097,4673437,4705885,4879952,5051683,5147030,5165971,5037739,4693629,4534516,4363249,4494846,4665245
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4102,Centro Ocidental Paranaense,361745,354101,357978,363765,353988,374405,499477,535655,525813,584365,573411,560869,624906,638821,609965,618149,595570,582828,595067,576204,595733,643644,645543,622548,600818,577165,595025,604915,605722,615014,642186,604869,597681,568631,575358,583015,573066,576914,586173,548680,519659,539315,548933,530534,520925,505135,480016,444449,440867,524425
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4303,Centro Ocidental Rio-grandense,1581496,1523540,1536757,1549648,1464476,1543693,1643184,1661343,1664605,1613673,1578268,1577915,1626213,1631211,1694320,1756449,1792334,1787775,1773430,1799253,1800561,1741042,1697084,1773125,1736342,1743818,1713175,1692465,1728309,1716785,1663350,1600511,1576814,1520513,1609102,1656910,1663014,1665431,1630411,1618550,1601205,1591029,1566401,1551607,1449478,1383966,1242447,1223271,1321951,1341188
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4105,Centro Oriental Paranaense,287225,323086,334695,345296,348797,347560,414569,430559,469296,468221,472159,528357,473975,489995,530346,562191,587216,657812,661055,591114,620990,681828,678242,718641,720586,706300,686652,680523,758308,757239,799435,745253,723917,684695,672845,661668,616887,622323,601084,621081,626188,635174,656722,660556,657630,658582,627283,594681,574527,683896
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,43,Rio Grande do Sul,4304,Centro Oriental Rio-grandense,787386,799694,806753,810167,771822,758212,908658,905962,911571,879860,886363,880662,872353,853113,847244,845353,861164,854463,820173,829589,855863,849796,870815,908319,914294,920328,936689,941484,936633,944769,906284,860569,853509,792334,794017,798935,802823,823042,764906,776202,778854,768774,741396,731904,691967,657815,611701,622081,647068,668311
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2906,Centro Sul Baiano,2324208,2756360,2916144,2927414,2873882,2801141,2869464,2906871,2904348,2859151,3042665,3102504,3219533,3158135,3132551,3205553,3258843,3315990,3449591,3187744,3261561,3245314,3025049,3082767,2688115,2689987,2791070,2867645,2720880,2795511,2916492,2855855,2918016,3240374,3254504,2988855,2951551,3029725,2731750,3136205,3133455,3123816,3003562,2961958,2954347,3036772,2865029,3450019,3630006,3808820
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,22,Piauí,2202,Centro-Norte Piauiense,460412,375465,376343,379316,394796,411266,421980,428884,432460,397706,410787,421370,430945,445343,464107,481428,499627,513885,506274,503437,517047,531297,435370,438743,439840,443531,458972,461153,464391,468470,471041,457270,459226,445812,445250,420004,421471,426729,395873,410001,409709,402381,400710,398151,372022,367854,363629,360850,358462,339962
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2306,Centro-Sul Cearense,155639,168351,175242,180874,189606,205870,206074,204054,206802,168752,185130,205876,218712,206077,203021,204255,202505,203904,204269,159800,176727,182271,232377,234412,209962,222787,228573,229001,231763,235964,243674,247023,251070,261224,264817,269516,290972,314345,332670,316410,327246,314872,310642,273884,295355,309632,324558,351167,368129,393092
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,51,Mato Grosso,5104,Centro-Sul Mato-grossense,1209228,1341017,1377830,1324288,1442009,1574206,1901099,1520414,1638684,1725024,1803087,1540170,1595877,1473666,1550592,1451704,1495741,1547025,1593344,1729845,1831447,1925239,2072445,2055901,2050570,2026854,2343202,2405213,2583967,3006020,3122196,3209216,3000731,2862465,2852286,2896137,3038573,3055090,3034842,3150510,3293449,3504284,3678943,3602500,3607158,3626356,3618535,3698909,3989323,4310211
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,41,Paraná,4108,Centro-Sul Paranaense,354467,388114,415243,411914,412289,409837,510070,515065,531788,497510,511916,538531,604894,607480,583425,572370,589009,593214,604220,611742,647335,701036,857363,895920,908625,905271,920024,959955,957362,1057335,1160892,1135191,1177890,1173953,1206134,1230096,1239436,1288131,1300117,1333409,1334105,1334926,1356345,1338373,1320841,1287973,1196735,1182006,1184446,1263450
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,53,Distrito Federal,5301,Distrito Federal,41500,40165,42304,45646,50925,53980,65847,71488,80216,81250,80780,76389,84320,89597,103443,107069,105550,101651,107099,123569,124419,123110,115000,123306,110058,110157,112139,113362,113400,112580,114680,102320,98740,101590,80000,102000,100600,98000,100069,101452,100056,96576,96265,93141,90199,84425,84225,85771,85544,83061
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,29,Bahia,2901,Extremo Oeste Baiano,429866,630157,705204,740617,767177,825971,810652,872023,931276,988605,1066215,1155816,1071286,1131367,1184010,1238895,1275324,1255693,1284504,1148735,1058016,989771,1007846,1018109,1055386,1096249,1061791,1070839,1075542,1085061,1115057,1224264,1290631,1531922,1373285,1363015,1478868,1531373,1731688,1671960,1622415,1574420,1518589,1504966,1495471,1568464,1624390,1959136,2047603,2199321
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,4,Sul,42,Santa Catarina,4205,Grande Florianópolis,108500,107207,109198,110196,115043,115837,132906,144744,163737,167878,176913,148700,152735,161514,173365,163752,166790,155383,158337,160612,159800,162440,132795,134630,156064,156535,152390,159407,157641,158625,163387,176920,155355,155514,170675,184208,184017,178744,183353,192774,200250,205694,206539,199219,198315,211656,215765,223659,216117,219230
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,35,São Paulo,3511,Itapetininga,419985,472341,494148,478647,490178,483166,547010,566120,561900,564256,576540,600890,630868,672035,718964,759620,797765,811122,808804,812432,808455,832146,830538,819879,834729,840010,836631,827936,841827,883497,878740,882111,855135,808900,756569,722600,770715,756982,809704,753792,713409,710702,720005,702379,680211,672988,657975,639836,645157,596516
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,23,Ceará,2305,Jaguaribe,261928,269781,274450,279773,284913,289803,315941,316324,308384,264352,274354,363007,383671,384533,392499,406322,401115,407473,410261,277563,290201,313363,347107,348920,282271,289215,302376,301633,308167,301149,308094,317736,328677,361467,368242,375435,382799,388781,394883,389269,393756,385227,367755,358643,381561,398473,412397,430159,450023,455708
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,3,Sudeste,31,Minas Gerais,3103,Jequitinhonha,1083703,1385092,1475823,1365652,1275702,1249521,1196418,1212083,1226809,1269072,1240146,1276576,1297281,1263975,1240527,1120485,1113909,1104192,1106168,1046352,983885,923911,960729,940171,952028,872047,913149,918540,938482,1004148,992008,1004009,1033332,1106481,1075482,1071795,1101539,1176747,1174037,1169169,1039045,1059265,952360,930866,958490,975744,984708,1001311,1026701,1012862
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,27,Alagoas,2703,Leste Alagoano,195505,193824,204988,200833,204324,217038,239192,240256,252460,250671,264421,239939,218379,214674,203322,214477,229047,240639,241275,255049,260653,251316,237090,280880,277832,278435,277840,312377,287187,286873,329349,380617,397688,418932,424858,439405,452082,466082,460745,483083,474970,482438,499614,517978,539939,561628,576614,591876,588013,627561
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,52,Goiás,5204,Leste Goiano,723365,962057,1007960,1088110,1095280,1109829,1129656,1195880,1254620,1344490,1464180,1503089,1366700,1419935,1443960,1502210,1553800,1593900,1616700,1627820,1661700,1736526,1609897,1620606,1643240,1673201,1684035,1776812,1910728,2052390,2105717,2167750,2206590,2129540,2137200,2143975,2216814,2339469,2386463,2329229,2277284,2300029,2408463,2483368,2437513,2478998,2615707,2709954,2819614,2797733
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,21,Maranhão,2104,Leste Maranhense,403794,321364,327616,334575,347994,375355,425302,441970,471427,477148,497202,496623,489959,505217,519515,530558,539357,524767,499772,516769,525402,532286,526048,548873,550519,547623,550305,550690,581870,606957,641319,698255,721953,662550,677548,672264,701297,779673,790671,788508,803876,800926,824901,822402,828850,854657,907403,937109,1026214,1107349
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,24,Rio Grande do Norte,2404,Leste Potiguar,82927,64396,62202,64433,68209,75670,117415,119290,112244,101433,107720,125147,122727,126854,126589,125015,119206,122159,119458,106057,115175,119028,127873,126097,123479,119218,117676,119711,128762,134562,143747,151646,157339,156929,158305,180972,156565,145593,136422,144379,145074,124030,120409,123758,121420,130809,131498,138871,143521,176271
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,1,Norte,11,Rondônia,1102,Leste Rondoniense,0,0,0,0,90674,137189,200067,196940,286256,514841,627061,674099,782620,935648,1142392,1460594,1589602,2683666,2567239,3046934,3219079,3671169,3640991,3979292,4671610,4965851,5140849,5627988,6849661,7873600,8859682,9176348,9084595,8547721,8590421,8807963,8981460,9186961,9117121,9151256,9422607,9884857,10027962,10245672,10312165,10146986,10382621,10496707,12078969,12341216
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,2,Nordeste,28,Sergipe,2803,Leste Sergipano,255983,271047,281843,290345,297808,342421,334843,347737,351400,328160,315221,317499,357448,331446,337485,353939,368155,376682,375851,363009,346057,343448,327332,329011,320386,317392,308023,311007,317594,342158,365285,371402,390450,382525,379917,390185,392721,424695,394816,407055,404582,418952,414699,376507,364064,366659,354057,372928,387256,443185
Efetivo - Bovinos - quantidade,Instituto Brasileiro de Geografia e Estatística,Cabeca,0,brasil,5,Centro-Oeste,50,Mato Grosso do Sul,5003,Leste de Mato Grosso do Sul,1339880,1630333,1762952,1757154,1766382,1882646,2722490,3053205,3155810,3250582,3433667,4078096,4457813,4637513,4963511,5239214,5586408,5865975,6297788,7328241,7672055,7637723,6871399,6882812,7032662,7128009,7453654,7610765,7761971,8303153,8221633,8060978,7724307,7067447,7105884,6955021,7022488,6678307,6607084,6491520,6508634,6645108,6854550,6702978,6491490,5975046,5957423,5707433,5459664,5451872
